PF,perf.area,roughness,perf.side
4440,lower left,0.010988,Left
4440,lower left,0.02339,Left
4440,lower left,0.018353,Left
4440,lower left,0.012109,Left
4440,lower left,0.01377,Left
4440,lower left,0.006006,Left
4440,lower left,0.016868,Left
4440,lower left,0.006059,Left
4440,lower left,0.006923,Left
4440,lower left,0.023135,Left
4440,lower left,0.01313,Left
4440,lower left,0.015052,Left
4440,lower left,0.017928,Left
4440,lower left,0.010467,Left
4440,lower left,0.013777,Left
4440,lower left,0.015805,Left
4440,lower left,0.009416,Left
4440,lower left,0.009617,Left
4440,lower left,0.006997,Left
4440,lower left,0.014895,Left
4440,lower left,0.016759,Left
4440,lower left,0.006379,Left
4440,lower left,0.009256,Left
4440,lower left,0.013278,Left
4440,lower left,0.006937,Left
4440,lower left,0.007492,Left
4440,lower left,0.012485,Left
4440,lower left,0.00928,Left
4440,lower left,0.011268,Left
4440,lower left,0.008159,Left
4440,lower left,0.013885,Left
4440,lower left,0.015511,Left
4440,lower left,0.01842,Left
4440,lower left,0.009668,Left
4440,lower left,0.009308,Left
4440,lower left,0.010122,Left
4440,lower left,0.021609,Left
4440,lower left,0.006747,Left
4440,lower left,0.012741,Left
4440,lower left,0.010433,Left
4440,lower left,0.011993,Left
4440,lower left,0.009517,Left
4440,lower left,0.022732,Left
4440,lower left,0.011181,Left
4440,lower left,0.0203,Left
4440,lower left,0.035449,Left
4440,lower left,0.015973,Left
4440,lower right,0.007062,Right
4440,lower right,0.0109,Right
4440,lower right,0.031866,Right
4440,lower right,0.017091,Right
4440,lower right,0.01555,Right
4440,lower right,0.007461,Right
4440,lower right,0.012276,Right
4440,lower right,0.0152,Right
4440,lower right,0.012329,Right
4440,lower right,0.015572,Right
4440,lower right,0.008234,Right
4440,lower right,0.041798,Right
4440,lower right,0.007044,Right
4440,lower right,0.016073,Right
4440,lower right,0.008157,Right
4440,lower right,0.016691,Right
4440,lower right,0.028731,Right
4440,lower right,0.012576,Right
4440,lower right,0.009719,Right
4440,lower right,0.011005,Right
4440,lower right,0.014853,Right
4440,lower right,0.01417,Right
4440,lower right,0.026129,Right
4440,lower right,0.008099,Right
4440,lower right,0.020857,Right
4440,lower right,0.007148,Right
4440,lower right,0.014153,Right
4440,lower right,0.038987,Right
4440,lower right,0.011559,Right
4440,lower right,0.011135,Right
4440,lower right,0.006646,Right
4440,lower right,0.040914,Right
4440,lower right,0.025635,Right
4440,lower right,0.011394,Right
4440,lower right,0.019304,Right
4440,lower right,0.007778,Right
4440,lower right,0.015255,Right
4440,lower right,0.030089,Right
4440,lower right,0.009574,Right
4440,lower right,0.009981,Right
4440,lower right,0.016374,Right
4440,lower right,0.009332,Right
4440,lower right,0.010492,Right
4440,lower right,0.007268,Right
4440,lower right,0.008864,Right
4440,lower right,0.008282,Right
4440,lower right,0.013457,Right
4440,lower right,0.014869,Right
4440,lower right,0.028195,Right
4440,lower right,0.024441,Right
4440,lower right,0.018355,Right
4440,lower right,0.007883,Right
4440,lower right,0.023077,Right
4440,lower right,0.021701,Right
4440,lower right,0.012238,Right
4440,lower right,0.010133,Right
4440,lower right,0.012839,Right
4440,lower right,0.017892,Right
4440,lower right,0.011075,Right
4440,lower right,0.016382,Right
4440,lower right,0.028731,Right
4440,lower right,0.033915,Right
4440,lower right,0.007393,Right
4440,lower right,0.009231,Right
4440,lower right,0.013212,Right
4440,lower right,0.006542,Right
4440,lower right,0.011825,Right
4440,lower right,0.012889,Right
4440,lower right,0.012764,Right
4440,lower right,0.010809,Right
4440,lower right,0.011384,Right
4440,lower right,0.01588,Right
4440,lower right,0.019466,Right
4440,lower right,0.033823,Right
4440,lower right,0.018448,Right
4440,lower right,0.010424,Right
4440,lower right,0.008178,Right
4440,lower right,0.01751,Right
4440,lower right,0.009151,Right
4440,lower right,0.008784,Right
4440,lower right,0.013799,Right
4440,lower right,0.009616,Right
4440,lower right,0.006015,Right
4440,lower right,0.014019,Right
4440,lower right,0.016755,Right
4440,lower right,0.046036,Right
4440,lower right,0.015206,Right
4440,lower right,0.007444,Right
4440,lower right,0.008948,Right
4440,lower right,0.010369,Right
4440,lower right,0.024184,Right
4440,lower right,0.008703,Right
4440,lower right,0.008377,Right
4440,lower right,0.008832,Right
4440,lower right,0.039253,Right
4440,lower right,0.022075,Right
4440,lower right,0.033027,Right
4440,lower right,0.027084,Right
4440,lower right,0.006964,Right
4440,lower right,0.014945,Right
4440,upper left,0.01421,Left
4440,upper left,0.010144,Left
4440,upper left,0.025543,Left
4440,upper left,0.007861,Left
4440,upper left,0.012505,Left
4440,upper left,0.007712,Left
4440,upper left,0.011147,Left
4440,upper left,0.006982,Left
4440,upper left,0.00974,Left
4440,upper left,0.008075,Left
4440,upper left,0.009417,Left
4440,upper left,0.018322,Left
4440,upper left,0.010578,Left
4440,upper left,0.008667,Left
4440,upper left,0.022852,Left
4440,upper left,0.023152,Left
4440,upper left,0.010465,Left
4440,upper left,0.010076,Left
4440,upper left,0.008879,Left
4440,upper left,0.008357,Left
4440,upper left,0.008203,Left
4440,upper left,0.013171,Left
4440,upper left,0.013367,Left
4440,upper left,0.007954,Left
4440,upper left,0.009558,Left
4440,upper left,0.010001,Left
4440,upper left,0.015902,Left
4440,upper left,0.008876,Left
4440,upper left,0.015206,Left
4440,upper left,0.006235,Left
4440,upper left,0.006428,Left
4440,upper left,0.014299,Left
4440,upper left,0.01326,Left
4440,upper left,0.030878,Left
4440,upper left,0.010352,Left
4440,upper left,0.015033,Left
4440,upper left,0.017319,Left
4440,upper left,0.006889,Left
4440,upper left,0.009922,Left
4440,upper left,0.0074,Left
4440,upper left,0.011048,Left
4440,upper left,0.010121,Left
4440,upper left,0.011366,Left
4440,upper left,0.014565,Left
4440,upper left,0.018697,Left
4440,upper left,0.010141,Left
4440,upper left,0.022146,Left
4440,upper left,0.028909,Left
4440,upper left,0.009482,Left
4440,upper left,0.007589,Left
4440,upper left,0.018679,Left
4440,upper left,0.010901,Left
4440,upper left,0.012919,Left
4440,upper left,0.013736,Left
4440,upper left,0.013313,Left
4440,upper left,0.011275,Left
4440,upper left,0.006402,Left
4440,upper left,0.007736,Left
4440,upper left,0.009186,Left
4440,upper left,0.013853,Left
4440,upper left,0.012404,Left
4440,upper left,0.028182,Left
4440,upper left,0.011024,Left
4440,upper left,0.011372,Left
4440,upper left,0.011875,Left
4440,upper left,0.009303,Left
4440,upper left,0.008808,Left
4440,upper left,0.020839,Left
4440,upper left,0.006106,Left
4440,upper left,0.020598,Left
4440,upper left,0.008394,Left
4440,upper left,0.020058,Left
4440,upper left,0.00798,Left
4440,upper left,0.006942,Left
4440,upper left,0.006883,Left
4440,upper left,0.017922,Left
4440,upper left,0.013706,Left
4440,upper left,0.010999,Left
4440,upper left,0.010763,Left
4440,upper left,0.014918,Left
4440,upper left,0.017796,Left
4440,upper left,0.009799,Left
4440,upper left,0.019476,Left
4440,upper left,0.009899,Left
4440,upper left,0.007275,Left
4440,upper left,0.010913,Left
4440,upper left,0.016947,Left
4440,upper left,0.018952,Left
4440,upper left,0.006185,Left
4440,upper left,0.011666,Left
4440,upper left,0.012355,Left
4440,upper left,0.009882,Left
4440,upper left,0.008277,Left
4440,upper left,0.010455,Left
4440,upper left,0.007332,Left
4440,upper left,0.020345,Left
4440,upper left,0.015063,Left
4440,upper left,0.010302,Left
4440,upper left,0.007563,Left
4440,upper left,0.023944,Left
4440,upper right,0.006999,Right
4440,upper right,0.008235,Right
4440,upper right,0.020465,Right
4440,upper right,0.010064,Right
4440,upper right,0.014923,Right
4440,upper right,0.007356,Right
4440,upper right,0.016829,Right
4440,upper right,0.007365,Right
4440,upper right,0.014397,Right
4440,upper right,0.014797,Right
4440,upper right,0.024442,Right
4440,upper right,0.006799,Right
4440,upper right,0.020301,Right
4440,upper right,0.008598,Right
4440,upper right,0.009629,Right
4440,upper right,0.031109,Right
4440,upper right,0.026931,Right
4440,upper right,0.018439,Right
4440,upper right,0.00955,Right
4440,upper right,0.008454,Right
4440,upper right,0.016652,Right
4440,upper right,0.016641,Right
4440,upper right,0.01809,Right
4440,upper right,0.03945,Right
4440,upper right,0.020213,Right
4440,upper right,0.033061,Right
4440,upper right,0.025757,Right
4440,upper right,0.013455,Right
4440,upper right,0.023561,Right
4440,upper right,0.013145,Right
4440,upper right,0.006331,Right
4440,upper right,0.008039,Right
4440,upper right,0.007027,Right
4440,upper right,0.011275,Right
4440,upper right,0.015477,Right
4440,upper right,0.010567,Right
4440,upper right,0.007898,Right
4440,upper right,0.009693,Right
4440,upper right,0.026713,Right
4440,upper right,0.015509,Right
4440,upper right,0.013922,Right
4440,upper right,0.016179,Right
4440,upper right,0.014829,Right
4440,upper right,0.022154,Right
4440,upper right,0.008342,Right
4440,upper right,0.014647,Right
4440,upper right,0.010377,Right
4440,upper right,0.030234,Right
4440,upper right,0.012903,Right
4440,upper right,0.00968,Right
4440,upper right,0.037126,Right
4440,upper right,0.015046,Right
4440,upper right,0.009466,Right
4440,upper right,0.019618,Right
4440,upper right,0.008499,Right
4440,upper right,0.027214,Right
4440,upper right,0.011135,Right
4440,upper right,0.016,Right
4440,upper right,0.007104,Right
4440,upper right,0.011849,Right
4440,upper right,0.012826,Right
4440,upper right,0.025959,Right
4440,upper right,0.008886,Right
4440,upper right,0.006523,Right
4440,upper right,0.013637,Right
4440,upper right,0.011221,Right
4440,upper right,0.025121,Right
4440,upper right,0.018303,Right
4440,upper right,0.006968,Right
4440,upper right,0.011901,Right
4440,upper right,0.047981,Right
4440,upper right,0.01998,Right
4440,upper right,0.007939,Right
4440,upper right,0.022152,Right
4440,upper right,0.021522,Right
4440,upper right,0.007317,Right
4440,upper right,0.008982,Right
4440,upper right,0.010314,Right
4440,upper right,0.008753,Right
4440,upper right,0.006672,Right
4440,upper right,0.010544,Right
4440,upper right,0.013224,Right
4440,upper right,0.007741,Right
4440,upper right,0.011663,Right
4440,upper right,0.016627,Right
4440,upper right,0.010984,Right
4440,upper right,0.024522,Right
4440,upper right,0.027316,Right
4440,upper right,0.050017,Right
4440,upper right,0.007722,Right
4440,upper right,0.016138,Right
4440,upper right,0.010425,Right
4440,upper right,0.012322,Right
4440,upper right,0.010578,Right
4440,upper right,0.019818,Right
4440,upper right,0.009602,Right
4440,upper right,0.016264,Right
4440,upper right,0.014518,Right
4440,upper right,0.018944,Right
4440,upper right,0.023099,Right
4628,lower left,0.00927,Left
4628,lower left,0.022426,Left
4628,lower left,0.006407,Left
4628,lower left,0.004559,Left
4628,lower left,0.013105,Left
4628,lower left,0.013174,Left
4628,lower left,0.019205,Left
4628,lower left,0.013438,Left
4628,lower left,0.00872,Left
4628,lower left,0.006095,Left
4628,lower left,0.004719,Left
4628,lower left,0.005906,Left
4628,lower left,0.018693,Left
4628,lower left,0.006664,Left
4628,lower left,0.006649,Left
4628,lower left,0.01383,Left
4628,lower left,0.009005,Left
4628,lower left,0.008572,Left
4628,lower left,0.011641,Left
4628,lower left,0.016781,Left
4628,lower left,0.008721,Left
4628,lower left,0.008907,Left
4628,lower left,0.009207,Left
4628,lower left,0.005151,Left
4628,lower left,0.004157,Left
4628,lower left,0.029759,Left
4628,lower left,0.00837,Left
4628,lower left,0.00624,Left
4628,lower left,0.005167,Left
4628,lower left,0.018766,Left
4628,lower left,0.005264,Left
4628,lower left,0.008245,Left
4628,lower left,0.019438,Left
4628,lower left,0.021222,Left
4628,lower left,0.01683,Left
4628,lower left,0.019073,Left
4628,lower left,0.030444,Left
4628,lower left,0.00446,Left
4628,lower left,0.005221,Left
4628,lower left,0.008162,Left
4628,lower left,0.006688,Left
4628,lower left,0.015349,Left
4628,lower left,0.013285,Left
4628,lower left,0.006119,Left
4628,lower left,0.017715,Left
4628,lower left,0.010068,Left
4628,lower left,0.006542,Left
4628,lower left,0.027983,Left
4628,lower left,0.009223,Left
4628,lower left,0.007019,Left
4628,lower left,0.007373,Left
4628,lower left,0.006603,Left
4628,lower left,0.011771,Left
4628,lower left,0.025585,Left
4628,lower left,0.008545,Left
4628,lower left,0.009145,Left
4628,lower left,0.007899,Left
4628,lower left,0.014073,Left
4628,lower left,0.005566,Left
4628,lower left,0.0060350000000000004,Left
4628,lower left,0.008923,Left
4628,lower left,0.005763,Left
4628,lower left,0.015563,Left
4628,lower left,0.008371,Left
4628,lower left,0.005506,Left
4628,lower left,0.004048,Left
4628,lower left,0.008157,Left
4628,lower left,0.009159,Left
4628,lower left,0.016108,Left
4628,lower left,0.015873,Left
4628,lower left,0.010979,Left
4628,lower left,0.009116,Left
4628,lower left,0.007674,Left
4628,lower left,0.011391,Left
4628,lower left,0.012284,Left
4628,lower left,0.009975,Left
4628,lower left,0.004139,Left
4628,lower left,0.005448,Left
4628,lower left,0.021811,Left
4628,lower left,0.021877,Left
4628,lower left,0.004285,Left
4628,lower left,0.004184,Left
4628,lower left,0.006001,Left
4628,lower left,0.008098,Left
4628,lower left,0.011289,Left
4628,lower left,0.029175,Left
4628,lower left,0.021314,Left
4628,lower left,0.017166,Left
4628,lower left,0.012429,Left
4628,lower left,0.004605,Left
4628,lower left,0.005411,Left
4628,lower left,0.006737,Left
4628,lower left,0.012966,Left
4628,lower left,0.004178,Left
4628,lower left,0.005549,Left
4628,lower left,0.014754,Left
4628,lower left,0.008152,Left
4628,lower left,0.030865,Left
4628,lower left,0.005233,Left
4628,lower left,0.005446,Left
4628,lower right,0.007207,Right
4628,lower right,0.019023,Right
4628,lower right,0.0178,Right
4628,lower right,0.006336,Right
4628,lower right,0.019019,Right
4628,lower right,0.012322,Right
